0.0,0.96404,0.97388,0.98379,0.99369,1.0036,1.0135,1.0234,1.0333,1.0432,1.053,1.0628,1.0726,1.0823,1.0918,1.101,1.1098,1.1182,1.1265,1.1354,1.1447,1.1546,1.1652,1.1764,1.1877,1.1988,1.2095,1.22,1.2304,1.2408,1.2512,1.2614,1.2717,1.2819,1.2921,1.3022,1.3124,1.3225,1.3326,1.3426,1.3527,1.3627,1.3727,1.3827,1.3926,1.4026,1.4125,1.4224,1.4323,1.4423,1.4521,1.4619,1.4718,1.4816,1.4914,1.5013,1.5111,1.521,1.5309,1.5407,1.5505,1.5602,1.5698,1.5792,1.5882,1.5969,1.6051,1.6127,1.6197,1.6262,1.6321,1.6375,1.6425,1.647,1.6511,1.6549,1.6584,1.6616,1.6645,1.6673,1.6698,1.6722,1.6743,1.6764,1.6782,1.68
480.37,0.0,9.090262292057265e-6,-3.913134591854847e-6,1.0941262800701383e-5,1.3597182888750435e-5,3.657716788654081e-5,-5.144309067643248e-5,-4.8254599262186493e-5,-7.81123864465464e-5,-0.000218452810791588,-0.0003859031504756575,-0.0005980011116303494,-0.0009758139601014596,-0.001570020568726893,-0.00230281576972284,-0.0029072099297223286,-0.004019945684224757,-0.005329129877704536,-0.006341125306904713,-0.007298846728998599,-0.007651057722348142,-0.007405130896743564,-0.006831867847332036,-0.00612684452544468,-0.0054374421917502205,-0.0047302814348343936,-0.004230800137728842,-0.0035633518173251513,-0.002965894942399315,-0.002382971020311514,-0.0019309625720507137,-0.001358272670715241,-0.0018698604154653783,-0.0019291932496097869,-0.001977005622266187,-0.002036644540388405,-0.0020286359422936467,-0.002067037060525731,-0.0019515427317139677,-0.0021263623884398425,-0.002060437842494392,-0.002046005647344834,-0.001963578163540508,-0.002019513896173386,-0.0020181601329413296,-0.001942071877384266,-0.001900906974743613,-0.0019098793263448988,-0.0019321622019274898,-0.0019003436191172285,-0.0017615127058787927,-0.0018511856588121767,-0.0018122755903338394,-0.0019127201357740237,-0.001960171773479763,-0.0018402661588299285,-0.0018120294949873217,-0.0018287079028577458,-0.0019268691496266699,-0.0018689850878060715,-0.0018886791185081797,-0.0020614676512493435,-0.001952789303706473,-0.0020532964204193066,-0.0020270031657232818,-0.0019872324945940517,-0.001985476566792904,-0.0019959826444550244,-0.0019594983577239516,-0.0018187623163177374,-0.0019703168194328824,-0.001972857129180508,-0.001996512204453002,-0.001958237948581229,-0.002046691448168339,-0.002006211919838255,-0.0019687708851261754,-0.0020235032981426176,-0.001949343218631508,-0.002023502286659068,-0.002059106688873366,-0.0020954018455088957,-0.0021062176500500213,-0.0020302228154907287,-0.002065653427388084
480.79,0.0,9.246698171496364e-6,-1.9167765285265945e-5,-7.680867459036928e-6,6.659537071209993e-6,2.4064525648442164e-5,-6.913333351395872e-5,-6.504878768728568e-5,-9.8302418435737e-5,-0.0002162176456662118,-0.00038784569447218673,-0.0006015709342888664,-0.0009791460667954435,-0.0015786629042591855,-0.002276195271669862,-0.002873698303984638,-0.003939260312451539,-0.005232862440437039,-0.0062538800344602505,-0.007191105107873661,-0.0075662328594624795,-0.007310720961351186,-0.006758840926232586,-0.006034156645506598,-0.005363448637856677,-0.004648811186803999,-0.004157312164439382,-0.0034761899102465493,-0.002907267650146296,-0.002335095580710586,-0.001874979204234746,-0.0012972636448495972,-0.0018126121616669696,-0.0018621636861467575,-0.0019322848303575252,-0.002012578065899731,-0.0019912218065966103,-0.0020383529086017843,-0.0019371335807496504,-0.002106366705292531,-0.002035825851607928,-0.0020246199557591438,-0.00195755323733747,-0.0020017958422785948,-0.002002992524346145,-0.001940220234956505,-0.0018865207945571588,-0.0019100782008950462,-0.0019410326402519718,-0.0018908639211467487,-0.001779860065702063,-0.0018686549652347784,-0.0018068467274847955,-0.0019224828031377261,-0.001958211552891581,-0.0018496216829882312,-0.0018297516995404717,-0.0018599218128136363,-0.001937374562877861,-0.0019008063116631446,-0.0018918851453027657,-0.0020669334852282673,-0.001954376010808792,-0.002079854837085962,-0.0020393719487969697,-0.002023122947532388,-0.0020226076083962735,-0.0020151075620089554,-0.001969574400590493,-0.0018795350904350083,-0.002002698596740113,-0.002014682857420208,-0.0020387333427945575,-0.0019887416513244133,-0.002104336320284464,-0.0020470287231764833,-0.0020044908339415524,-0.002054068863760597,-0.001983669169401403,-0.0020615498734448817,-0.0021260758942995978,-0.002133203108724127,-0.002130987013693811,-0.0020764963887386356,-0.002120426398845146
481.21,0.0,8.258461261043996e-6,-7.83502803474657e-6,-1.4451336864518337e-5,-4.1545888844652e-6,1.6537492599191426e-5,-7.67322702097794e-5,-5.4119583707575155e-5,-8.054899296023178e-5,-0.00021305440916438234,-0.00037963851580321856,-0.0006020760415590058,-0.000969476689223172,-0.001557349136989323,-0.0022153600971083764,-0.0028129562806855565,-0.003861925479462614,-0.005111611165441584,-0.006128611613592384,-0.007068039152123062,-0.007424991115607349,-0.007161558249783928,-0.006617719316984995,-0.005906020057804912,-0.005228336843898791,-0.004539971843084564,-0.004046436042299741,-0.003347794433212155,-0.0027896666944150494,-0.0022126161001830014,-0.001746832235787539,-0.0011675730092366998,-0.0017040164157393137,-0.0017396736807764948,-0.001843931511813772,-0.001912136604700923,-0.001875691523009912,-0.0019167604765833873,-0.00184132269667997,-0.002001384937717801,-0.001931662971510567,-0.0019032218927685085,-0.0018659661855837395,-0.0019140012874743068,-0.0018910741429270655,-0.0018650974745677423,-0.001793245012693484,-0.0018216904820531205,-0.001856562703522996,-0.0017943043117450153,-0.0016842716564267474,-0.0017921390614238641,-0.0017343964185839722,-0.0018261289042759837,-0.0018769834646313877,-0.0017675326771069422,-0.0017388192743390402,-0.001773188919060087,-0.0018347724236577323,-0.0018093432774470841,-0.0018125849175380238,-0.0019637531231969235,-0.0018562677854627035,-0.001970767505161619,-0.0019282500828831928,-0.0019228673695653176,-0.0019271217564671844,-0.0019383066810697014,-0.0018684438041974005,-0.0017929873847096767,-0.0019007036438113273,-0.001921183955662098,-0.0019237138166156575,-0.0018681627340045998,-0.002008149437341067,-0.0019642444424556316,-0.0019080168174832601,-0.0019508853483127114,-0.001870746874703011,-0.0019748754877179364,-0.0020407181190579687,-0.002012131176464413,-0.00203924766015276,-0.0019819302500615754,-0.0020120318221379108
481.63,0.0,4.768831271503705e-6,1.3749590839350772e-7,-1.2304314431117464e-5,-9.273038616533546e-6,1.2814095433036354e-5,-8.323251304730574e-5,-4.601462642303783e-5,-7.22414435179921e-5,-0.00022732978343355465,-0.0003734033059140155,-0.0005762890887168704,-0.0009506850584606557,-0.001521322443132322,-0.002177675792055166,-0.0027549824200529226,-0.0038119997791598807,-0.0050165368372957955,-0.006029063381339177,-0.006950524689809605,-0.00731190266616754,-0.007048318317357943,-0.006514196590049266,-0.0058050717739921084,-0.0051442498393605846,-0.0044505332299719785,-0.003946081609244208,-0.0032958506084780417,-0.00271433149385876,-0.002140095790023659,-0.0016742599533836056,-0.0011070268696946814,-0.0016425954415883667,-0.0016691688619207834,-0.0017993125147815758,-0.001845623806904853,-0.001814285590722775,-0.0018644352640461298,-0.0017852314123910223,-0.0019304809550823032,-0.0018599563169913041,-0.0018427655660357284,-0.0018117149072425093,-0.0018599732051925444,-0.0018411872372281063,-0.0018154307027103411,-0.001733748034162999,-0.0017563230259072388,-0.0017702956391673907,-0.0017311449463458806,-0.0016071603225868702,-0.0017199764598515438,-0.0016661893229908825,-0.0017448471097336882,-0.0017825981527667956,-0.0016790308389501574,-0.0016741837580901003,-0.0016863776244612633,-0.0017478527657043552,-0.001709307071024374,-0.0017214089305343239,-0.0018554794460189095,-0.0017419432020288478,-0.0018664422440173162,-0.0018289784738671627,-0.0018027466268193404,-0.0018082465297829947,-0.0018107600471776453,-0.0017562401587205012,-0.0016772123909544745,-0.0018013868428595065,-0.0018143809263350685,-0.0018214409042951463,-0.001754457937752904,-0.001883060369769901,-0.0018347607449831632,-0.0017832289995950157,-0.0018298127819093013,-0.0017384182602382392,-0.0018563038733702686,-0.001921836163739546,-0.0018849690384211276,-0.0019137595291080223,-0.0018642723341501383,-0.0018982057415233983
482.05,0.0,1.2690785973379007e-5,4.919791905530081e-6,-3.415003713913594e-5,8.577851157718806e-6,1.373238182983611e-5,-7.449144974312674e-5,-3.389071904358093e-5,-6.25030131676176e-5,-0.00021523189117792808,-0.00034343405315351164,-0.0005769621878829651,-0.0009355885086580825,-0.0014934206936488325,-0.0021354050140922473,-0.0026849545404051944,-0.0036933749092879827,-0.004904682838854969,-0.005909316609657111,-0.006823267118690211,-0.007194626685676775,-0.006919809624182406,-0.006392800984616816,-0.0056911206822671395,-0.005025358651405888,-0.004338690022743043,-0.0038338334365549676,-0.0031966072419795377,-0.0026093415066473086,-0.002040618112033904,-0.0015854617144910599,-0.0010300061292883786,-0.0015471981931141562,-0.001573231426351629,-0.0017208477608630438,-0.0017715382411891967,-0.0017385789305487676,-0.0017811186015539854,-0.0017202397500359623,-0.0018628340738439803,-0.0017756499632188005,-0.001766777255020488,-0.0017240638484248005,-0.0017806516995617083,-0.0017512300809257725,-0.0017478043987176756,-0.001663473939061924,-0.001672418224339986,-0.0016927724895678814,-0.00167300034870424,-0.0015544195903443303,-0.0016586817199803483,-0.0015893377017951599,-0.001672451421425497,-0.0017186706233226212,-0.0016025769873268952,-0.0015872108608089852,-0.0015979035422376553,-0.001667848898237248,-0.001621776890786672,-0.0016493622935734031,-0.0017668984957985995,-0.0016648080908261836,-0.0017897316627524112,-0.0017276693735175375,-0.0017127977650218257,-0.001717617752080458,-0.0017214161088966312,-0.0016631749526269946,-0.0015893895750396375,-0.0017077938845432433,-0.0017069942467234367,-0.0017242535689837996,-0.0016694538259274944,-0.0017692192821406327,-0.0017350870760999004,-0.0016706843514942143,-0.0017393889362088688,-0.0016601030409880702,-0.0017830917449795092,-0.0018307556951545623,-0.0017860074352345628,-0.0018269362259826921,-0.001765521060968278,-0.0018125258109428222
482.47,0.0,2.6765778753793878e-5,1.0352175699165081e-5,-1.3164712877541474e-5,3.6467659794512525e-6,2.461529110969903e-5,-4.907169258065269e-5,-1.0867309087192597e-5,-3.014322264427785e-5,-0.00022277961452484875,-0.0003377183271961112,-0.0005526415858549218,-0.0009087496069559754,-0.0014557650346005927,-0.0020788189402440333,-0.0026061249535033245,-0.003588040305222707,-0.004765837353680155,-0.005766112309272726,-0.006671646026048701,-0.007009431705806299,-0.0067450976276820646,-0.006214587663744484,-0.005536397122148318,-0.004839890180792075,-0.0041611680954055374,-0.003661194534446438,-0.00302455283860429,-0.002421297125441424,-0.001866027005936348,-0.0014326099871870349,-0.0008830616451557111,-0.001385805627786299,-0.0014241237752986857,-0.0015569490372064135,-0.0015954005014776063,-0.0015742038438292666,-0.0015824406713796507,-0.001548642771433073,-0.0016752012448376236,-0.001577006400604694,-0.0015792557256492368,-0.0015265509251253112,-0.0016061928431586742,-0.001550619828487712,-0.0015432405421655915,-0.0014968303728641053,-0.001474594067752119,-0.0014966947689799004,-0.0014676873689364878,-0.0013507218815532879,-0.001463350532425245,-0.0013783900039657931,-0.0014478115484506948,-0.0014982663837221771,-0.0013973757929743452,-0.0013751697455791356,-0.0013629170428585552,-0.0014300858926770688,-0.0014012168749194809,-0.001420947069786141,-0.0015207335026857782,-0.0014210105244664012,-0.001532427348188703,-0.0014839944097397306,-0.0014269956783650034,-0.0014419256450531465,-0.0014580420929042048,-0.0014021550894321166,-0.0013169384555516278,-0.0014289855106636856,-0.001448967846206975,-0.0014530500878371932,-0.0013771684537210171,-0.0014779712908712522,-0.001467850516996938,-0.001390685955390103,-0.0014506772306930593,-0.0013667499221468038,-0.0014901298991588374,-0.0015420164295283506,-0.001494566297731939,-0.0015366784595471084,-0.0014648379748666285,-0.0015294214637668058
482.9,0.0,1.6547573493603358e-5,6.547889870504544e-7,-2.8670162402702677e-5,-1.2747684806294589e-5,1.8933169992125902e-5,-6.122801699306275e-5,-2.6309772969714028e-5,-2.465512332048116e-5,-0.00023638788619236711,-0.00033819221926434774,-0.0005377509115342158,-0.0009230245317907865,-0.001446368026917659,-0.002039056181460543,-0.0025496778613506993,-0.0034958154535649297,-0.004659389560257805,-0.005644453659689238,-0.00654503803137484,-0.0068914627304429085,-0.006630901427839411,-0.006088967272137223,-0.005426138395225433,-0.004736923372781102,-0.0040616738745329825,-0.003543826583659454,-0.002918800800299451,-0.0023234580234033214,-0.0017774102394936542,-0.0013324152623774566,-0.0007644061346390105,-0.001290236801429999,-0.0013218361245115884,-0.0014428944573919786,-0.001492928480047756,-0.0014843154373984369,-0.0014660944164713446,-0.001453081635059944,-0.0015563512838139143,-0.0014658835154824912,-0.0014819439664106315,-0.001421978485053127,-0.00150438850188786,-0.0014394535147269766,-0.0014438374709617036,-0.0013931107112796492,-0.0013634939517675193,-0.0013921680015919896,-0.0013567455382775123,-0.0012542703635690933,-0.001346231852481533,-0.0012616149042113667,-0.0013273321281404848,-0.0013780369409917281,-0.0012613756974370754,-0.0012523717969058351,-0.0012302544759940082,-0.0012806656182704768,-0.0012780259125362708,-0.0012849485765825674,-0.0013609942280946585,-0.0012516046611665,-0.0013794345515500406,-0.001311500839203436,-0.0012491555018125378,-0.0012748889636693822,-0.001290940654635267,-0.001235011723700316,-0.001173889012247159,-0.0012480768377645945,-0.0012802880838643504,-0.0012896251575149897,-0.001216058616558477,-0.0013042520537374924,-0.0012955054526459092,-0.0012198585990665783,-0.0012653983034919686,-0.0011750649389292156,-0.0013070595524905526,-0.0013894539259670519,-0.001319559463990816,-0.0013671546470056944,-0.0012860449075366293,-0.0013453617109985688
483.32,0.0,3.3392246759641605e-5,-1.1652593361605052e-5,-3.728435995837171e-5,-2.4453479858921713e-6,1.7528152594270714e-6,-6.47269536888837e-5,-1.4984327867603297e-5,-1.181233954668172e-5,-0.00023397102302655237,-0.00031048292349816027,-0.0005385462066014855,-0.0009107907094099135,-0.0014127305303349002,-0.0019938602560980413,-0.0024772620045138694,-0.003402823175046154,-0.004537387965397889,-0.005517652215662909,-0.0064247715743947775,-0.00677326120574958,-0.006510686729324339,-0.005974264117210047,-0.00530545603047497,-0.004604000395986761,-0.0039465737244519655,-0.0034271380385491323,-0.002812964885580846,-0.002210742271137739,-0.0016520933285090397,-0.0012246770697432324,-0.0006483521988501356,-0.0011910424366128533,-0.0012019843477341224,-0.001353534791221779,-0.0014119746196630811,-0.0014107640985454722,-0.001401074479255346,-0.0014048378899129965,-0.0015011135668802217,-0.0014246024033899157,-0.0014393582082595086,-0.0013913112762446167,-0.001455550387250884,-0.0013898487922879843,-0.001417076937263173,-0.0013784425094646863,-0.0013381165891071384,-0.0013762250713189594,-0.0013452010212291893,-0.0012634183778246488,-0.0013445618733373549,-0.0012690935420584665,-0.001317108271918957,-0.0013862526449044815,-0.0012810950865072557,-0.001288679417379715,-0.0012533578523744732,-0.001300232442297558,-0.001307096531038443,-0.0013066375074435865,-0.0013960939953704954,-0.0012808846532186141,-0.0014256471771647156,-0.0013603782906910222,-0.0013232185821911019,-0.0013346711163898517,-0.0013380323701580599,-0.0013073420417828024,-0.0012600356733580703,-0.0013158942252588374,-0.0013515022334505827,-0.0013581554980185984,-0.0012757178394702529,-0.001387805462547173,-0.0013740041078378479,-0.0012908563528736677,-0.0013367996661414472,-0.0012567284374771365,-0.0014029208686431593,-0.0014558450036724624,-0.0013983316444207972,-0.001460533742432768,-0.0013692609223065755,-0.001408406658850378
483.74,0.0,5.889137724871365e-5,9.418233634657218e-7,-2.9017845909087294e-5,1.5505719933322885e-5,2.6318965136438218e-5,-3.389719652640991e-5,2.6620116842716044e-5,1.5937587544163218e-6,-0.00019465272093245395,-0.000275961061277519,-0.000514685188458958,-0.0008799448361734965,-0.0013456824188443212,-0.0019243176668446915,-0.0023994508029442693,-0.0033283532776257133,-0.00440802950272513,-0.005397122207524457,-0.006276593407368209,-0.006645814604377291,-0.006381348798678209,-0.005861843906772572,-0.005176751504337336,-0.004489257321061778,-0.0038505540922900774,-0.00331226372963396,-0.00273055191025344,-0.002115982325599494,-0.0015611860960146537,-0.0011067514385865243,-0.0005644837911023132,-0.0011060836649885095,-0.0011107227728787833,-0.0012749339516896704,-0.0013302994135562102,-0.0013480153267372286,-0.0013162207140151455,-0.0013230632909510265,-0.0014133620880875802,-0.0013278860967774059,-0.0013577407805014374,-0.0012947383005935675,-0.0013550436775703056,-0.0013103097595099367,-0.0013146004896078534,-0.0012849681366164378,-0.0012385958845797934,-0.0012836230195496373,-0.0012615264055792497,-0.0011825994768772385,-0.0012484793273378342,-0.0011687554931450878,-0.0012064784131575468,-0.0012832963360283611,-0.001186796690471864,-0.0011680183173749803,-0.001132283443040047,-0.0011798257578198024,-0.0011983477327440067,-0.001183518669864922,-0.0012666557120267485,-0.0011561831593249194,-0.0012857428484473604,-0.0012413364327136661,-0.0011781560483161563,-0.0012117016775790856,-0.0012012558863196687,-0.001163775816746454,-0.0011437826761487996,-0.0011719899648536258,-0.001209013516715568,-0.0012041019724328278,-0.0011431451806742932,-0.0012537709018621696,-0.0012114951940391527,-0.0011329818801913555,-0.0011855829199914208,-0.0011162039163846726,-0.0012531042567823225,-0.0013096553556952856,-0.001265805211148066,-0.0013086154589865562,-0.0012271385540206098,-0.0012810821531940436
